Spoken	Count	Coverage	Cummulative
affliction	9	0.0000	0.9988
aegis	9	0.0000	0.9988
ad-hoc	9	0.0000	0.9988
adhesion	9	0.0000	0.9988
adenoids	9	0.0000	0.9988
acupuncture	9	0.0000	0.9988
acrimonious	9	0.0000	0.9988
ack-ack	9	0.0000	0.9988
abstention	9	0.0000	0.9988
absorbent	9	0.0000	0.9988
abridge	9	0.0000	0.9988
abound	9	0.0000	0.9988
abou	9	0.0000	0.9988
able-bodied	9	0.0000	0.9988
zero-based	8	0.0000	0.9988
yoursen	8	0.0000	0.9988
yobbo	8	0.0000	0.9988
yeuk	8	0.0000	0.9988
yellowish	8	0.0000	0.9988
yearn	8	0.0000	0.9988
yakk	8	0.0000	0.9988
xy	8	0.0000	0.9988
xenophobia	8	0.0000	0.9988
wreath-laying	8	0.0000	0.9988
wrap-up	8	0.0000	0.9988
wrack	8	0.0000	0.9988
worst-case	8	0.0000	0.9988
win-	8	0.0000	0.9988
wickedness	8	0.0000	0.9988
whopping	8	0.0000	0.9988
whit	8	0.0000	0.9988
whir	8	0.0000	0.9988
whiny	8	0.0000	0.9988
whatevers	8	0.0000	0.9988
wharve	8	0.0000	0.9988
whammy	8	0.0000	0.9988
westerner	8	0.0000	0.9988
well-trained	8	0.0000	0.9988
well-deserved	8	0.0000	0.9988
well-defined	8	0.0000	0.9988
waybill	8	0.0000	0.9988
warrantee	8	0.0000	0.9988
waistline	8	0.0000	0.9988
wagonette	8	0.0000	0.9988
waggle	8	0.0000	0.9988
wader	8	0.0000	0.9988
waddle	8	0.0000	0.9988
voom	8	0.0000	0.9988
voluminous	8	0.0000	0.9988
vole	8	0.0000	0.9988
vocalist	8	0.0000	0.9988
visites	8	0.0000	0.9988
vinaigrette	8	0.0000	0.9988
vin	8	0.0000	0.9988
vie	8	0.0000	0.9988
victorious	8	0.0000	0.9988
victimization	8	0.0000	0.9988
viaduct	8	0.0000	0.9988
vestry	8	0.0000	0.9988
versioned	8	0.0000	0.9988
verbalize	8	0.0000	0.9988
veracity	8	0.0000	0.9988
vehemently	8	0.0000	0.9988
vegetate	8	0.0000	0.9988
utilization	8	0.0000	0.9988
user-friendly	8	0.0000	0.9988
uptown	8	0.0000	0.9988
uptick	8	0.0000	0.9988
uppermost	8	0.0000	0.9988
upmarket	8	0.0000	0.9988
unworkable	8	0.0000	0.9988
untypical	8	0.0000	0.9988
unsympathetic	8	0.0000	0.9988
unsustainable	8	0.0000	0.9988
unsubsidized	8	0.0000	0.9988
unsolicited	8	0.0000	0.9988
unsigned	8	0.0000	0.9988
unsettling	8	0.0000	0.9988
unquestionably	8	0.0000	0.9988
unprofor	8	0.0000	0.9988
unjustly	8	0.0000	0.9988
uninteresting	8	0.0000	0.9988
uninterest	8	0.0000	0.9988
unhunh	8	0.0000	0.9988
unfounded	8	0.0000	0.9988
unforgivable	8	0.0000	0.9988
unforgettable	8	0.0000	0.9988
undies	8	0.0000	0.9988
understate	8	0.0000	0.9988
under-served	8	0.0000	0.9988
underage	8	0.0000	0.9988
uncooked	8	0.0000	0.9988
unconscionability	8	0.0000	0.9988
unbeknownst	8	0.0000	0.9988
unattainable	8	0.0000	0.9988
unarm	8	0.0000	0.9988
unannounced	8	0.0000	0.9988
umbilical	8	0.0000	0.9988
u-haul	8	0.0000	0.9988
ubiquinol	8	0.0000	0.9988
two-fold	8	0.0000	0.9988
two-fifteen	8	0.0000	0.9988
tweed	8	0.0000	0.9988
turban	8	0.0000	0.9988
tubular	8	0.0000	0.9988
tuba	8	0.0000	0.9988
tryptophan	8	0.0000	0.9988
trusty	8	0.0000	0.9988
trussing	8	0.0000	0.9988
tropic	8	0.0000	0.9988
tripe	8	0.0000	0.9988
trigonometry	8	0.0000	0.9988
tributary	8	0.0000	0.9988
travelled	8	0.0000	0.9988
translucent	8	0.0000	0.9988
transgene	8	0.0000	0.9988
tranquil	8	0.0000	0.9988
tmd	8	0.0000	0.9988
titanic	8	0.0000	0.9988
tinge	8	0.0000	0.9988
timewise	8	0.0000	0.9988
tiler	8	0.0000	0.9988
ticklish	8	0.0000	0.9988
tickler	8	0.0000	0.9988
thud	8	0.0000	0.9988
thru	8	0.0000	0.9988
throes	8	0.0000	0.9988
thrifty	8	0.0000	0.9988
three-sided	8	0.0000	0.9988
three-hundred	8	0.0000	0.9988
thoroughbred	8	0.0000	0.9988
thirty-	8	0.0000	0.9988
theologically	8	0.0000	0.9988
thalidomide	8	0.0000	0.9988
text-dependent	8	0.0000	0.9988
texins	8	0.0000	0.9988
test-taker	8	0.0000	0.9988
terminus	8	0.0000	0.9988
ter	8	0.0000	0.9988
ten-to-the-fourth	8	0.0000	0.9988
ten-forty	8	0.0000	0.9988
tenet	8	0.0000	0.9988
ten-	8	0.0000	0.9988
televised	8	0.0000	0.9988
teletubbies	8	0.0000	0.9988
tele-sales	8	0.0000	0.9988
telephony	8	0.0000	0.9988
tee-shirt	8	0.0000	0.9988
teenaged	8	0.0000	0.9988
techy	8	0.0000	0.9988
technology-assisted	8	0.0000	0.9988
teaser	8	0.0000	0.9988
tax-exempt	8	0.0000	0.9988
tash	8	0.0000	0.9988
tannery	8	0.0000	0.9988
tactile	8	0.0000	0.9988
syphon	8	0.0000	0.9988
symptomatic	8	0.0000	0.9988
swill	8	0.0000	0.9988
sweety	8	0.0000	0.9988
swathe	8	0.0000	0.9988
swatch	8	0.0000	0.9988
suze	8	0.0000	0.9988
supple	8	0.0000	0.9988
supervention	8	0.0000	0.9988
supernova	8	0.0000	0.9988
superglue	8	0.0000	0.9988
supercomputer	8	0.0000	0.9988
sunroof	8	0.0000	0.9988
sunburned	8	0.0000	0.9988
sump	8	0.0000	0.9988
sumi	8	0.0000	0.9988
subissue	8	0.0000	0.9988
subatomic	8	0.0000	0.9988
studentship	8	0.0000	0.9988
stronghold	8	0.0000	0.9988
stringy	8	0.0000	0.9988
stretched	8	0.0000	0.9988
streamer	8	0.0000	0.9988
streaky	8	0.0000	0.9988
strategize	8	0.0000	0.9988
strained	8	0.0000	0.9988
straightforwardly	8	0.0000	0.9988
straggly	8	0.0000	0.9988
stra	8	0.0000	0.9988
stocktaking	8	0.0000	0.9988
stockmarket	8	0.0000	0.9988
stirrup	8	0.0000	0.9988
stipend	8	0.0000	0.9988
sti-	8	0.0000	0.9988
stearic	8	0.0000	0.9988
stearene	8	0.0000	0.9988
standardise	8	0.0000	0.9988
stabilise	8	0.0000	0.9988
squalor	8	0.0000	0.9988
spurn	8	0.0000	0.9988
sprite	8	0.0000	0.9988
sprinter	8	0.0000	0.9988
spousal	8	0.0000	0.9988
spongy	8	0.0000	0.9988
spokespeople	8	0.0000	0.9988
spitfire	8	0.0000	0.9988
spire	8	0.0000	0.9988
spindly	8	0.0000	0.9988
spekaing	8	0.0000	0.9988
spar	8	0.0000	0.9988
spacey	8	0.0000	0.9988
soybean	8	0.0000	0.9988
someth-	8	0.0000	0.9988
somber	8	0.0000	0.9988
solvable	8	0.0000	0.9988
sneaker	8	0.0000	0.9988
snacky	8	0.0000	0.9988
smoothie	8	0.0000	0.9988
smellies	8	0.0000	0.9988
smattering	8	0.0000	0.9988
slowness	8	0.0000	0.9988
sloth	8	0.0000	0.9988
slithy	8	0.0000	0.9988
slalom	8	0.0000	0.9988
skinhead	8	0.0000	0.9988
skater	8	0.0000	0.9988
sixty-fifth	8	0.0000	0.9988
sixty-	8	0.0000	0.9988
six-thirty	8	0.0000	0.9988
sit-	8	0.0000	0.9988
sisterhood	8	0.0000	0.9988
sirloin	8	0.0000	0.9988
siphon	8	0.0000	0.9988
singly	8	0.0000	0.9988
single-step	8	0.0000	0.9988
silliness	8	0.0000	0.9988
signet	8	0.0000	0.9988
sierra	8	0.0000	0.9988
shuck	8	0.0000	0.9988
shrill	8	0.0000	0.9988
short-short	8	0.0000	0.9988
shoplift	8	0.0000	0.9988
shopfloor	8	0.0000	0.9988
shish	8	0.0000	0.9988
shipbuilding	8	0.0000	0.9988
sherpa	8	0.0000	0.9988
shelving	8	0.0000	0.9988
shelved	8	0.0000	0.9988
sheeting	8	0.0000	0.9988
sheepskin	8	0.0000	0.9988
shake-up	8	0.0000	0.9988
shafting	8	0.0000	0.9988
seven-year-old	8	0.0000	0.9988
sev	8	0.0000	0.9988
serif	8	0.0000	0.9988
sequencing	8	0.0000	0.9988
sent	8	0.0000	0.9988
sensationalism	8	0.0000	0.9988
senatorial	8	0.0000	0.9988
seminal	8	0.0000	0.9988
self-indulgent	8	0.0000	0.9988
self-govern	8	0.0000	0.9988
self-destructive	8	0.0000	0.9988
self-destruct	8	0.0000	0.9988
selector	8	0.0000	0.9988
second-class	8	0.0000	0.9988
secateurs	8	0.0000	0.9988
sebaceous	8	0.0000	0.9988
sear	8	0.0000	0.9988
seamstress	8	0.0000	0.9988
seafront	8	0.0000	0.9988
scrimp	8	0.0000	0.9988
screenwriter	8	0.0000	0.9988
scratchy	8	0.0000	0.9988
scorpion	8	0.0000	0.9988
scoping	8	0.0000	0.9988
scold	8	0.0000	0.9988
schoolmaster	8	0.0000	0.9988
school-based	8	0.0000	0.9988
schnapps	8	0.0000	0.9988
schmuck	8	0.0000	0.9988
schematic	8	0.0000	0.9988
scarcity	8	0.0000	0.9988
sax	8	0.0000	0.9988
savory	8	0.0000	0.9988
sauerkraut	8	0.0000	0.9988
sarcastically	8	0.0000	0.9988
sanctification	8	0.0000	0.9988
sacrificial	8	0.0000	0.9988
sacramental	8	0.0000	0.9988
rule-based	8	0.0000	0.9988
rudeness	8	0.0000	0.9988
rudely	8	0.0000	0.9988
rounder	8	0.0000	0.9988
rotter	8	0.0000	0.9988
rotely	8	0.0000	0.9988
rollback	8	0.0000	0.9988
robotic	8	0.0000	0.9988
risque	8	0.0000	0.9988
rigour	8	0.0000	0.9988
rightness	8	0.0000	0.9988
rickety	8	0.0000	0.9989
revulsion	8	0.0000	0.9989
revolving	8	0.0000	0.9989
retrial	8	0.0000	0.9989
retrace	8	0.0000	0.9989
restitution	8	0.0000	0.9989
responsiveness	8	0.0000	0.9989
re-sit	8	0.0000	0.9989
reproductively	8	0.0000	0.9989
reprehensible	8	0.0000	0.9989
repossess	8	0.0000	0.9989
repetitious	8	0.0000	0.9989
repeatable	8	0.0000	0.9989
re-orientation	8	0.0000	0.9989
re-opened	8	0.0000	0.9989
reoccurring	8	0.0000	0.9989
renter	8	0.0000	0.9989
rendition	8	0.0000	0.9989
removable	8	0.0000	0.9989
remem-	8	0.0000	0.9989
remediation	8	0.0000	0.9989
reme	8	0.0000	0.9989
relentlessly	8	0.0000	0.9989
relapse	8	0.0000	0.9989
reinstall	8	0.0000	0.9989
regroup	8	0.0000	0.9989
reflexology	8	0.0000	0.9989
redneck	8	0.0000	0.9989
rededication	8	0.0000	0.9989
recursively	8	0.0000	0.9989
rectory	8	0.0000	0.9989
reckonable	8	0.0000	0.9989
reciprocate	8	0.0000	0.9989
rechargeable	8	0.0000	0.9989
recessionary	8	0.0000	0.9989
realschule	8	0.0000	0.9989
reaffirmation	8	0.0000	0.9989
read-out	8	0.0000	0.9989
reachable	8	0.0000	0.9989
raze	8	0.0000	0.9989
raven	8	0.0000	0.9989
ratchet	8	0.0000	0.9989
rapidity	8	0.0000	0.9989
ramen	8	0.0000	0.9989
rai	8	0.0000	0.9989
raff	8	0.0000	0.9989
rabbits	8	0.0000	0.9989
quill	8	0.0000	0.9989
ques-	8	0.0000	0.9989
quell	8	0.0000	0.9989
quasi-logical	8	0.0000	0.9989
quasi-linear	8	0.0000	0.9989
quartet	8	0.0000	0.9989
quantification	8	0.0000	0.9989
quadralateral	8	0.0000	0.9989
pygmy	8	0.0000	0.9989
purpose-built	8	0.0000	0.9989
pur	8	0.0000	0.9989
pulsate	8	0.0000	0.9989
protectionist	8	0.0000	0.9989
problem-based	8	0.0000	0.9989
priory	8	0.0000	0.9989
principled	8	0.0000	0.9989
pricy	8	0.0000	0.9989
pretension	8	0.0000	0.9989
pretape	8	0.0000	0.9989
president-elect	8	0.0000	0.9989
pre-roman	8	0.0000	0.9989
pre-prepared	8	0.0000	0.9989
pre-paid	8	0.0000	0.9989
predominance	8	0.0000	0.9989
practicable	8	0.0000	0.9989
prac	8	0.0000	0.9989
pra	8	0.0000	0.9989
potency	8	0.0000	0.9989
potable	8	0.0000	0.9989
postulate	8	0.0000	0.9989
post-natal	8	0.0000	0.9989
poofter	8	0.0000	0.9989
polyploidy	8	0.0000	0.9989
polyploid	8	0.0000	0.9989
polygalacturonase	8	0.0000	0.9989
polka	8	0.0000	0.9989
pol	8	0.0000	0.9989
pokey	8	0.0000	0.9989
point-seven	8	0.0000	0.9989
point-nine	8	0.0000	0.9989
point-five	8	0.0000	0.9989
pliable	8	0.0000	0.9989
plectrum	8	0.0000	0.9989
playboy	8	0.0000	0.9989
play-	8	0.0000	0.9989
plated	8	0.0000	0.9989
plasticizer	8	0.0000	0.9989
planetarium	8	0.0000	0.9989
place-based	8	0.0000	0.9989
piste	8	0.0000	0.9989
pillowcase	8	0.0000	0.9989
piece-wise	8	0.0000	0.9989
picketing	8	0.0000	0.9989
phonemic	8	0.0000	0.9989
pfennig	8	0.0000	0.9989
perverted	8	0.0000	0.9989
pervasively	8	0.0000	0.9989
personify	8	0.0000	0.9989
personalized	8	0.0000	0.9989
pers-	8	0.0000	0.9989
pers	8	0.0000	0.9989
perpetually	8	0.0000	0.9989
pernicious	8	0.0000	0.9989
permanence	8	0.0000	0.9989
peritoneum	8	0.0000	0.9989
people-	8	0.0000	0.9989
peony	8	0.0000	0.9989
payslip	8	0.0000	0.9989
pay-out	8	0.0000	0.9989
pay-in	8	0.0000	0.9989
pauper	8	0.0000	0.9989
pathologically	8	0.0000	0.9989
patched	8	0.0000	0.9989
pastiche	8	0.0000	0.9989
part-timer	8	0.0000	0.9989
partials	8	0.0000	0.9989
paramilitaries	8	0.0000	0.9989
pappy	8	0.0000	0.9989
panties	8	0.0000	0.9989
panelist	8	0.0000	0.9989
palpitation	8	0.0000	0.9989
palliative	8	0.0000	0.9989
pall	8	0.0000	0.9989
paediatrics	8	0.0000	0.9989
packer	8	0.0000	0.9989
oversleep	8	0.0000	0.9989
over-reading	8	0.0000	0.9989
overburden	8	0.0000	0.9989
outwardly	8	0.0000	0.9989
out-patients	8	0.0000	0.9989
out-of-pocket	8	0.0000	0.9989
outback	8	0.0000	0.9989
osmosis	8	0.0000	0.9989
orthodontist	8	0.0000	0.9989
originated	8	0.0000	0.9989
open-skies	8	0.0000	0.9989
onslaught	8	0.0000	0.9989
one-many	8	0.0000	0.9989
one-hundred	8	0.0000	0.9989
omnibus	8	0.0000	0.9989
old-	8	0.0000	0.9989
oilskin	8	0.0000	0.9989
ofsted	8	0.0000	0.9989
offload	8	0.0000	0.9989
off-limits	8	0.0000	0.9989
obscurity	8	0.0000	0.9989
nya	8	0.0000	0.9989
nutritional	8	0.0000	0.9989
nuke	8	0.0000	0.9989
nouveau	8	0.0000	0.9989
north-west	8	0.0000	0.9989
north-east	8	0.0000	0.9989
norming	8	0.0000	0.9989
normed	8	0.0000	0.9989
noontime	8	0.0000	0.9989
non-tree	8	0.0000	0.9989
non-naep	8	0.0000	0.9989
non-member	8	0.0000	0.9989
non-machine-scorable	8	0.0000	0.9989
nonlinear	8	0.0000	0.9989
nonfat	8	0.0000	0.9989
nonexempt	8	0.0000	0.9989
nonessential	8	0.0000	0.9989
nondisclosure	8	0.0000	0.9989
non-alcoholic	8	0.0000	0.9989
nominally	8	0.0000	0.9989
no-brainer	8	0.0000	0.9989
nine-year-old	8	0.0000	0.9989
nineteen-fourteen	8	0.0000	0.9989
nineteen-eighteen	8	0.0000	0.9989
nin	8	0.0000	0.9989
nightmarish	8	0.0000	0.9989
niggly	8	0.0000	0.9989
next-to-last	8	0.0000	0.9989
newsstand	8	0.0000	0.9989
neurone	8	0.0000	0.9989
negativity	8	0.0000	0.9989
nee-	8	0.0000	0.9989
nec	8	0.0000	0.9989
nazeing	8	0.0000	0.9989
nasties	8	0.0000	0.9989
narf	8	0.0000	0.9989
mutate	8	0.0000	0.9989
muslin	8	0.0000	0.9989
mumsy	8	0.0000	0.9989
multi-purpose	8	0.0000	0.9989
muff	8	0.0000	0.9989
mudguard	8	0.0000	0.9989
muckle	8	0.0000	0.9989
morphological	8	0.0000	0.9989
morpheme	8	0.0000	0.9989
morn	8	0.0000	0.9989
mores	8	0.0000	0.9989
monotype	8	0.0000	0.9989
monorail	8	0.0000	0.9989
mollify	8	0.0000	0.9989
moisten	8	0.0000	0.9989
moat	8	0.0000	0.9989
mn	8	0.0000	0.9989
mitzvah	8	0.0000	0.9989
mitigating	8	0.0000	0.9989
misspend	8	0.0000	0.9989
missed	8	0.0000	0.9989
mislabel	8	0.0000	0.9989
millivolts	8	0.0000	0.9989
milliultinals	8	0.0000	0.9989
milling	8	0.0000	0.9989
miller	8	0.0000	0.9989
military-to-military	8	0.0000	0.9989
mid-sixties	8	0.0000	0.9989
mid-March	8	0.0000	0.9989
mid-level	8	0.0000	0.9989
micro-organism	8	0.0000	0.9989
micro-management	8	0.0000	0.9989
mexicanization	8	0.0000	0.9989
metrically	8	0.0000	0.9989
metaphysic	8	0.0000	0.9989
metabolically	8	0.0000	0.9989
messiness	8	0.0000	0.9989
mes	8	0.0000	0.9989
merry-go-round	8	0.0000	0.9989
merchantable	8	0.0000	0.9989
mencap	8	0.0000	0.9989
menarche	8	0.0000	0.9989
melodrama	8	0.0000	0.9989
meateria	8	0.0000	0.9989
measly	8	0.0000	0.9989
mean-	8	0.0000	0.9989
mealtime	8	0.0000	0.9989
mayoress	8	0.0000	0.9989
masonry	8	0.0000	0.9989
marketeer	8	0.0000	0.9989
manifold	8	0.0000	0.9989
mandarin	8	0.0000	0.9989
malnutrition	8	0.0000	0.9989
makeshift	8	0.0000	0.9989
magically	8	0.0000	0.9989
macroscopic	8	0.0000	0.9989
macroeconomy	8	0.0000	0.9989
macroeconomics	8	0.0000	0.9989
machine-scannable	8	0.0000	0.9989
looking	8	0.0000	0.9989
long-winded	8	0.0000	0.9989
longtime	8	0.0000	0.9989
longterm	8	0.0000	0.9989
longhaired	8	0.0000	0.9989
loiter	8	0.0000	0.9989
locum	8	0.0000	0.9989
llama	8	0.0000	0.9989
littlewoods	8	0.0000	0.9989
little-a	8	0.0000	0.9989
list-	8	0.0000	0.9989
liquipathic	8	0.0000	0.9989
liquidity	8	0.0000	0.9989
lillies	8	0.0000	0.9989
lightbulb	8	0.0000	0.9989
ligand	8	0.0000	0.9989
life-threatening	8	0.0000	0.9989
lifeless	8	0.0000	0.9989
liberally	8	0.0000	0.9989
lexis	8	0.0000	0.9989
legitimize	8	0.0000	0.9989
legionnaire	8	0.0000	0.9989
leech	8	0.0000	0.9989
lee	8	0.0000	0.9989
lebed	8	0.0000	0.9989
laze	8	0.0000	0.9989
lay-by	8	0.0000	0.9989
laughingly	8	0.0000	0.9989
late-night	8	0.0000	0.9989
lapsed	8	0.0000	0.9989
languish	8	0.0000	0.9989
landform	8	0.0000	0.9989
laird	8	0.0000	0.9989
lah	8	0.0000	0.9989
lads	8	0.0000	0.9989
kwiksave	8	0.0000	0.9989
krona	8	0.0000	0.9989
koala	8	0.0000	0.9989
knowed	8	0.0000	0.9989
knockout	8	0.0000	0.9989
knobbly	8	0.0000	0.9989
kinase	8	0.0000	0.9989
juxtapose	8	0.0000	0.9989
junket	8	0.0000	0.9989
juniper	8	0.0000	0.9989
junior-senior	8	0.0000	0.9989
jumpsuit	8	0.0000	0.9989
judgemental	8	0.0000	0.9989
jogger	8	0.0000	0.9989
jettison	8	0.0000	0.9989
jenny	8	0.0000	0.9989
jabber	8	0.0000	0.9989
iterative	8	0.0000	0.9989
item-specific	8	0.0000	0.9989
iss	8	0.0000	0.9989
isosyme	8	0.0000	0.9989
irrigate	8	0.0000	0.9989
involuntarily	8	0.0000	0.9989
invisibility	8	0.0000	0.9989
intricacy	8	0.0000	0.9989
intractable	8	0.0000	0.9989
intertext	8	0.0000	0.9989
interstellar	8	0.0000	0.9989
interpretable	8	0.0000	0.9989
interpolate	8	0.0000	0.9989
interplay	8	0.0000	0.9989
intermittently	8	0.0000	0.9989
intermission	8	0.0000	0.9989
intentioned	8	0.0000	0.9989
intensified	8	0.0000	0.9989
integrative	8	0.0000	0.9989
insy	8	0.0000	0.9989
insufficiency	8	0.0000	0.9989
institutionalise	8	0.0000	0.9989
instinctual	8	0.0000	0.9989
instal	8	0.0000	0.9989
insinuation	8	0.0000	0.9989
insinuate	8	0.0000	0.9989
insignificance	8	0.0000	0.9989
inshore	8	0.0000	0.9989
ins-	8	0.0000	0.9989
inline	8	0.0000	0.9989
injector	8	0.0000	0.9989
iniquity	8	0.0000	0.9989
informality	8	0.0000	0.9989
info-info	8	0.0000	0.9989
infective	8	0.0000	0.9989
infeasible	8	0.0000	0.9989
infallible	8	0.0000	0.9989
ineligible	8	0.0000	0.9989
inducement	8	0.0000	0.9989
indrawn	8	0.0000	0.9989
indestructible	8	0.0000	0.9989
indecency	8	0.0000	0.9989
ind-	8	0.0000	0.9989
incrementally	8	0.0000	0.9989
incompressible	8	0.0000	0.9989
inclusiveness	8	0.0000	0.9989
incestuous	8	0.0000	0.9989
inc	8	0.0000	0.9989
inbred	8	0.0000	0.9989
impervious	8	0.0000	0.9989
impersonation	8	0.0000	0.9990
impersonate	8	0.0000	0.9990
impeachment	8	0.0000	0.9990
impeach	8	0.0000	0.9990
impasse	8	0.0000	0.9990
illiteracy	8	0.0000	0.9990
idiotic	8	0.0000	0.9990
ick	8	0.0000	0.9990
hypothalamus	8	0.0000	0.9990
hymen	8	0.0000	0.9990
hyena	8	0.0000	0.9990
hussy	8	0.0000	0.9990
hurray	8	0.0000	0.9990
hot-dog	8	0.0000	0.9990
horsebox	8	0.0000	0.9990
honorably	8	0.0000	0.9990
hoi	8	0.0000	0.9990
hippo	8	0.0000	0.9990
hijacker	8	0.0000	0.9990
heterogenous	8	0.0000	0.9990
heretic	8	0.0000	0.9990
here-	8	0.0000	0.9990
helpline	8	0.0000	0.9990
heh	8	0.0000	0.9990
heartless	8	0.0000	0.9990
head-on	8	0.0000	0.9990
haversack	8	0.0000	0.9990
haulier	8	0.0000	0.9990
hastily	8	0.0000	0.9990
harmonica	8	0.0000	0.9990
hangar	8	0.0000	0.9990
hand-graded	8	0.0000	0.9990
halter	8	0.0000	0.9990
hallucination	8	0.0000	0.9990
hallowed	8	0.0000	0.9990
half-time	8	0.0000	0.9990
half-hearted	8	0.0000	0.9990
habitually	8	0.0000	0.9990
gyro	8	0.0000	0.9990
grump	8	0.0000	0.9990
grudging	8	0.0000	0.9990
grubber	8	0.0000	0.9990
grouchy	8	0.0000	0.9990
greeny	8	0.0000	0.9990
greenbelts	8	0.0000	0.9990
great-aunt	8	0.0000	0.9990
grater	8	0.0000	0.9990
grass-roots	8	0.0000	0.9990
grappa	8	0.0000	0.9990
granddaddy	8	0.0000	0.9990
grainy	8	0.0000	0.9990
graham	8	0.0000	0.9990
graciously	8	0.0000	0.9990
gracefully	8	0.0000	0.9990
gra-	8	0.0000	0.9990
gouge	8	0.0000	0.9990
gorse	8	0.0000	0.9990
goodie	8	0.0000	0.9990
gol	8	0.0000	0.9990
godsend	8	0.0000	0.9990
godparent	8	0.0000	0.9990
godfather	8	0.0000	0.9990
glycerine	8	0.0000	0.9990
glutamate	8	0.0000	0.9990
glut	8	0.0000	0.9990
glittery	8	0.0000	0.9990
glibly	8	0.0000	0.9990
glassware	8	0.0000	0.9990
gladiator	8	0.0000	0.9990
gl	8	0.0000	0.9990
gir	8	0.0000	0.9990
giggly	8	0.0000	0.9990
gibberish	8	0.0000	0.9990
generically	8	0.0000	0.9990
gearoid	8	0.0000	0.9990
gassing	8	0.0000	0.9990
garb	8	0.0000	0.9990
galvanized	8	0.0000	0.9990
galvanize	8	0.0000	0.9990
galvanise	8	0.0000	0.9990
furore	8	0.0000	0.9990
fruitcake	8	0.0000	0.9990
fri	8	0.0000	0.9990
frere	8	0.0000	0.9990
freons	8	0.0000	0.9990
fraternal	8	0.0000	0.9990
fragmentary	8	0.0000	0.9990
fourty	8	0.0000	0.9990
four-carbon	8	0.0000	0.9990
four-block	8	0.0000	0.9990
four-bedroomed	8	0.0000	0.9990
four-	8	0.0000	0.9990
fou-	8	0.0000	0.9990
fou	8	0.0000	0.9990
forgery	8	0.0000	0.9990
forced	8	0.0000	0.9990
footbridge	8	0.0000	0.9990
fooling	8	0.0000	0.9990
fondly	8	0.0000	0.9990
follicle	8	0.0000	0.9990
foist	8	0.0000	0.9990
fogy	8	0.0000	0.9990
flywheel	8	0.0000	0.9990
fly-away	8	0.0000	0.9990
fluey	8	0.0000	0.9990
flowchart	8	0.0000	0.9990
floury	8	0.0000	0.9990
florescent	8	0.0000	0.9990
floodplains	8	0.0000	0.9990
floaty	8	0.0000	0.9990
flirtatious	8	0.0000	0.9990
flirtation	8	0.0000	0.9990
fledgling	8	0.0000	0.9990
flavoring	8	0.0000	0.9990
flapjack	8	0.0000	0.9990
flagstone	8	0.0000	0.9990
five-a-side	8	0.0000	0.9990
five-	8	0.0000	0.9990
fishbowl	8	0.0000	0.9990
fin-	8	0.0000	0.9990
filofax	8	0.0000	0.9990
filled	8	0.0000	0.9990
figment	8	0.0000	0.9990
fifty-nine	8	0.0000	0.9990
fiancé	8	0.0000	0.9990
fest	8	0.0000	0.9990
fastening	8	0.0000	0.9990
fascia	8	0.0000	0.9990
far-reaching	8	0.0000	0.9990
familiarise	8	0.0000	0.9990
falsetto	8	0.0000	0.9990
faculty-staff	8	0.0000	0.9990
factoring	8	0.0000	0.9990
extrons	8	0.0000	0.9990
extravaganza	8	0.0000	0.9990
exterminator	8	0.0000	0.9990
exterminate	8	0.0000	0.9990
expatriate	8	0.0000	0.9990
excruciating	8	0.0000	0.9990
excellently	8	0.0000	0.9990
everybo	8	0.0000	0.9990
evaporation	8	0.0000	0.9990
evaluative	8	0.0000	0.9990
eurodisney	8	0.0000	0.9990
eucalyptus	8	0.0000	0.9990
epistle	8	0.0000	0.9990
epidermal	8	0.0000	0.9990
epidemiological	8	0.0000	0.9990
entrée	8	0.0000	0.9990
entrant	8	0.0000	0.9990
enforceable	8	0.0000	0.9990
endemic	8	0.0000	0.9990
enamour	8	0.0000	0.9990
emulator	8	0.0000	0.9990
emplace	8	0.0000	0.9990
emerald	8	0.0000	0.9990
emancipate	8	0.0000	0.9990
el-Sheikh	8	0.0000	0.9990
elevenish	8	0.0000	0.9990
elate	8	0.0000	0.9990
ejaculate	8	0.0000	0.9990
eighteen-eleven	8	0.0000	0.9990
egret	8	0.0000	0.9990
egotistical	8	0.0000	0.9990
egoistic	8	0.0000	0.9990
egocentric	8	0.0000	0.9990
effluent	8	0.0000	0.9990
educationalist	8	0.0000	0.9990
edification	8	0.0000	0.9990
edict	8	0.0000	0.9990
ebb	8	0.0000	0.9990
eas-	8	0.0000	0.9990
earlobes	8	0.0000	0.9990
eagerness	8	0.0000	0.9990
dumbfounded	8	0.0000	0.9990
ductile	8	0.0000	0.9990
drivel	8	0.0000	0.9990
driveage	8	0.0000	0.9990
driller	8	0.0000	0.9990
dreamer	8	0.0000	0.9990
draughts	8	0.0000	0.9990
drapery	8	0.0000	0.9990
drainpipe	8	0.0000	0.9990
drainer	8	0.0000	0.9990
downtrodden	8	0.0000	0.9990
downsizing	8	0.0000	0.9990
douse	8	0.0000	0.9990
dour	8	0.0000	0.9990
dormouse	8	0.0000	0.9990
dom	8	0.0000	0.9990
divinity	8	0.0000	0.9990
dit	8	0.0000	0.9990
dissing	8	0.0000	0.9990
dissension	8	0.0000	0.9990
disqualifier	8	0.0000	0.9990
dispossess	8	0.0000	0.9990
displease	8	0.0000	0.9990
disorganise	8	0.0000	0.9990
